股票代码,股票简称,开盘价,收盘价,最高价,最低价,成交量(股),涨跌幅(%),5日均线,10日均线,20日均线,30日均线,60日均线,MACD,BOLL上轨,BOLL中轨,BOLL下轨,kdj(k值),kdj(d值),kdj(j值),a股流通市值,所属行业,所属概念,上市天数,技术形态
002419.SZ,天虹股份,14.59,14.18,14.66,14.12,6229975.0,-2.41,14.64,14.92,14.68,14.11,13.14,-0.29,15.70,14.68,13.67,21.28,35.69,-7.54,17014419000.0,商业贸易-零售-百货零售,微信概念;移动购物;互联网彩票;无人零售;电子商务;春节概念;融资融券;深股通;商超百货;便利店;转融券标的;腾讯概念;互联网+;新零售;中航系;央企国资改革;机构重仓,3248,缩量||回调缩量||阴线
603577.SH,汇金通,14.59,14.47,14.64,14.37,6004900.0,-0.76,14.89,16.31,15.46,14.17,12.23,-0.88,19.78,15.46,11.14,10.47,25.76,-20.11,1121648290.0,机械设备-电气设备-其他电力设备,特高压,852,缩量||价跌量缩||回调缩量
002039.SZ,黔源电力,14.56,14.47,14.61,14.46,1584100.0,-0.62,14.67,14.71,14.63,14.54,14.23,-0.09,15.08,14.63,14.19,23.18,40.39,-11.25,4418711700.0,公用事业-电力-水电,央企控股;西电东送;抗寒;电力改革;央企国资改革;养老金持股,5164,缩量||价跌量缩||回调缩量
600520.SH,文一科技,14.56,13.89,14.61,13.78,4174571.0,-6.4,14.67,14.82,15.19,15.16,14.32,-0.33,16.25,15.19,14.13,20.11,24.55,11.21,2200592700.0,机械设备-专用设备-其它专用机械,机器人概念;工业机器人;集成电路概念;壳资源;紫光系,6314,放量||阴线||价跌量升
002910.SZ,庄园牧场,14.55,14.2,14.59,14.01,5291400.0,-2.47,14.25,14.23,14.54,14.28,13.29,-0.21,15.70,14.54,13.38,51.39,42.62,68.92,1052474180.0,食品饮料-食品加工制造-乳品,生态农业;深股通;贸易战受益股;乳业,539,缩量||价跌量缩||月线长下影线
603688.SH,石英股份,14.55,14.38,14.75,14.05,4914114.0,-2.77,14.96,15.24,15.71,15.59,14.82,-0.46,17.38,15.71,14.03,16.28,21.24,6.35,4843556400.0,有色金属-新材料-非金属新材料,光纤,1635,放量||阴线||价跌量升
002115.SZ,三维通信,14.51,14.21,14.69,14.11,33784085.0,-4.18,14.70,13.79,13.05,12.92,12.33,0.41,15.25,13.05,10.86,68.3,70.28,64.32,5774914200.0,信息设备-通信设备-通信配套服务,量子计算;创投;王者荣耀;量子通信;电子信息;TMT;节能环保;通信基站;5G;广告营销;文化传媒;移动互联网;年报预增,4450,缩量||价跌量缩||月线长下影线
300495.SZ,美尚生态,14.51,14.28,14.53,14.14,20784001.0,-0.83,14.26,14.13,14.36,14.34,13.74,-0.07,15.09,14.36,13.64,54.44,45.66,71.98,4598548700.0,公用事业-环保工程-环保工程及服务,特色小镇;土壤修复;深股通;美丽中国;白马股;PPP概念;雄安环保;雄安新区;园林开发,1218,缩量||价跌量缩||月线长下影线
600507.SH,方大特钢,14.51,14.59,14.67,14.39,17371294.0,0.14,14.63,14.78,14.82,14.75,13.68,-0.25,15.73,14.82,13.91,18.91,23.43,9.87,19347697000.0,黑色金属-钢铁-特钢,炭素;轧板;鄱阳湖经济区;涉矿;沪股通;债转股;融资融券;转融券标的;特钢概念,5684,价升量涨||缩量||阳线
000901.SZ,航天科技,14.5,13.88,14.51,13.82,14613228.0,-3.28,14.46,14.58,14.83,14.83,13.13,-0.43,15.92,14.83,13.74,24.93,31.64,11.52,7870048000.0,机械设备-仪器仪表-仪器仪表,嫦娥概念;地震;无人机;阅兵;军工改制;振兴东北;航天军工;大飞机;人工降雨;融资融券;深股通;航天系;航空航天;转融券标的;军民融合;汽车电子;车联网;无人驾驶;军工;工业互联网;太空互联网,7327,缩量||回调缩量||阴线
002036.SZ,联创电子,14.5,14.4,14.87,14.2,10584686.0,-0.28,14.65,14.04,13.77,13.59,12.19,0.07,15.07,13.77,12.46,70.81,68.52,75.4,7920571900.0,电子-光学光电子-显示器件Ⅲ,增强现实;苹果概念;3D玻璃;深股通;智能穿戴;VR设备;虚拟现实;集成电路概念;华为概念;无人驾驶;特斯拉;无线充电;消费电子;创投;OLED;超清视频,5345,缩量||月线长下影线||回调缩量
603225.SH,新凤鸣,14.5,14.53,14.8,14.5,3540350.0,-0.68,14.78,14.97,15.04,15.04,13.95,-0.29,15.98,15.04,14.10,12.42,20.6,-3.95,2421231600.0,化工-化工合成材料-涤纶,沪股通;PTA;涤纶;长三角一体化,735,缩量||阳线||价跌量缩
600584.SH,长电科技,14.49,13.84,14.59,13.7,39343929.0,-5.47,14.35,14.04,14.15,14.30,13.27,-0.07,15.02,14.15,13.28,56.96,54.18,62.53,14337061000.0,电子-半导体及元件-集成电路,智能穿戴;融资租赁;智能手表;物联网;新材料概念;微电子;苹果概念;IGBT;NFC;国家大基金持股;融资融券;沪股通;芯片封装测试;转融券标的;芯片概念;集成电路概念;移动支付;MSCI预期,5803,缩量||价跌量缩||月线长下影线
000151.SZ,中成股份,14.48,13.87,14.48,13.81,10645475.0,-3.68,14.70,14.87,14.38,14.10,12.86,-0.26,15.85,14.38,12.91,23.09,38.5,-7.74,3696964800.0,商业贸易-贸易-贸易Ⅲ,马歇尔计划;外贸;海水淡化;融资融券;转融券标的;基建工程;国投系;贸易战影响股;一带一路;人民币贬值受益;中非合作;央企国资改革,6803,缩量||价跌量缩||回调缩量
002391.SZ,长青股份,14.48,14.18,14.53,14.18,3102401.0,-2.27,14.63,14.80,14.65,14.37,12.97,-0.34,16.20,14.65,13.10,10.81,21.74,-11.04,3370048600.0,化工-化学制品-农药,百草枯;草甘膦;登革热;吡啶;乡村振兴;高送转,3294,缩量||价跌量缩||回调缩量
603017.SH,中衡设计,14.48,13.99,14.48,13.82,3170800.0,-3.12,14.50,14.78,15.04,15.25,14.72,-0.31,15.91,15.04,14.17,11.24,16.29,1.14,3776276900.0,建筑材料-建筑装饰-基础建设,装配式建筑;一带一路;独角兽概念;科创板IPO,1574,缩量||回调缩量||阴线
300705.SZ,九典制药,14.46,14.18,14.58,14.01,3546700.0,-2.61,14.57,15.09,14.95,14.92,14.01,-0.36,16.40,14.95,13.50,7.01,15.23,-9.42,1348699700.0,医药生物-化学制药-化学制剂,--,560,缩量||回调缩量||阴线
300369.SZ,绿盟科技,14.45,14.19,15.14,14.13,13282676.0,-2.14,13.71,13.40,13.52,13.34,12.08,0.02,14.66,13.52,12.37,57.99,47.71,78.54,10208854500.0,信息服务-计算机应用-软件开发及服务,云计算;腾讯概念;阅兵;深股通;工业互联网;电子政务;网络安全;独角兽概念;股权转让;国产软件,1910,放量||价跌量缩||月线长下影线
603566.SH,普莱柯,14.45,14.18,14.49,13.89,1798424.0,-1.19,14.36,14.50,14.62,14.72,13.96,-0.21,15.38,14.62,13.85,24.93,28.91,16.98,4558813300.0,农林牧渔-农业服务-动物保健,禽流感;生物医药;猪瘟疫情;互联网+;创投,1436,缩量||回调缩量||阴线
002677.SZ,浙江美大,14.44,14.24,14.55,14.0,6658704.0,-2.2,14.43,14.39,14.47,13.96,12.93,-0.22,15.75,14.47,13.19,50.92,47.05,58.66,4071919700.0,家用电器-白色家电-小家电,深股通;家用电器;独角兽概念;长三角一体化,2524,缩量||价跌量缩||月线长下影线
601198.SH,东兴证券,14.43,14.34,14.88,14.01,53945556.0,-1.04,14.57,14.18,13.97,13.87,12.72,0.02,15.09,13.97,12.86,55.78,55.57,56.2,39549156000.0,金融服务-证券-证券Ⅲ,MSCI概念;债转股;融资融券;沪股通;转融券标的;证金持股;期货概念,1517,放量||价跌量缩||月线长下影线
603189.SH,网达软件,14.43,13.76,14.5,13.73,3716359.0,-4.58,14.26,14.41,14.33,14.20,12.90,-0.28,15.48,14.33,13.19,26.65,34.08,11.8,1514976000.0,信息服务-计算机应用-软件开发及服务,移动互联网;网络直播;电子政务;短视频;独角兽概念;超清视频;国产软件,951,缩量||价跌量缩||回调缩量
600718.SH,东软集团,14.41,14.17,14.5,14.09,10916195.0,-1.67,14.54,14.62,14.82,14.88,13.33,-0.32,15.66,14.82,13.98,24.74,31.42,11.37,17604387000.0,信息服务-计算机应用-软件开发及服务,IPV6;能源互联网;核高基;振兴东北;马云概念;参股保险;去IOE;高校;移动互联网;服务外包;智能医疗;新能源汽车;汽车电子;电子信息;车联网;融资融券;智慧停车;健康中国;智能汽车;BIT概念;转融券标的;医学影像;人工智能;互联网+;国产软件;无人驾驶;云计算;互联网医疗;智慧城市;工业互联网;网络安全;区块链;边缘计算,8344,缩量||价跌量缩||回调缩量
601231.SH,环旭电子,14.4,14.27,14.54,14.18,5520069.0,-0.21,14.68,14.55,14.85,14.74,12.97,-0.36,15.76,14.85,13.94,35.25,39.39,26.97,31050429000.0,电子-电子制造-电子零部件制造,沪台通;固态硬盘;智能终端;增强现实;WIN升级;融资融券;汽车电子;沪股通;转融券标的;智能穿戴;智能眼镜;苹果概念;消费电子;证金持股;养老金持股;机构重仓,2619,缩量||价跌量缩||月线长下影线
601566.SH,九牧王,14.4,14.53,14.86,14.4,6311632.0,0.62,14.43,14.34,14.31,14.10,13.73,-0.02,14.77,14.31,13.85,62.56,58.81,70.07,8349477800.0,纺织服装-服装家纺-男装,电子商务;融资融券;转融券标的,2885,价升量涨||放量||阳线
603398.SH,邦宝益智,14.39,14.63,14.88,14.21,2747871.0,2.17,14.63,14.57,14.60,14.09,13.15,-0.16,15.22,14.60,13.98,38.64,43.42,29.07,3097200300.0,轻工制造-家用轻工-文娱用品,参股新三板;二胎概念;小猪佩奇,1231,价升量涨||缩量||阳线
603036.SH,如通股份,14.38,13.77,14.38,13.5,3577200.0,-4.31,13.97,13.91,14.01,13.99,13.04,-0.15,14.74,14.01,13.28,43.68,41.72,47.58,700066800.0,机械设备-专用设备-冶金矿采化工设备,油气装备;一带一路;机械装备;油品改革,865,放量||价跌量缩||月线长下影线
603686.SH,龙马环卫,14.38,14.04,14.38,13.95,3000460.0,-1.89,14.46,14.47,14.72,14.75,13.39,-0.32,15.46,14.72,13.97,26.47,33.06,13.29,4168433200.0,机械设备-专用设备-其它专用机械,厕所革命;节能环保;PPP概念;迪士尼;沪股通,1548,缩量||价跌量缩||回调缩量
002088.SZ,鲁阳节能,14.37,14.3,14.59,14.07,4063473.0,-0.28,13.70,13.27,12.77,12.29,11.20,0.19,14.60,12.77,10.94,74.23,68.54,85.61,4441199700.0,建筑材料-建筑材料-耐火材料,新材料概念;气凝胶;低碳;岩棉;涉矾,4527,缩量||价跌量缩||回调缩量
002464.SZ,众应互联,14.37,14.31,14.68,14.13,8402347.0,-0.97,15.00,14.90,13.94,13.03,10.91,-0.24,16.91,13.94,10.97,31.4,43.21,7.79,4052459500.0,信息服务-通信服务-互联网信息服务,网络游戏;苹果概念;国际板;电子商务;贸易战影响股;股权转让;大数据;手机游戏;金融科技;区块链,3157,缩量||价跌量缩||回调缩量
002035.SZ,华帝股份,14.35,14.29,14.5,13.73,21861298.0,-1.11,14.72,14.59,14.60,13.79,12.23,-0.33,16.26,14.60,12.94,44.25,45.13,42.49,11183970200.0,家用电器-白色家电-小家电,棚户区改造;太阳能热水器;深股通;世界杯;家用电器,5347,缩量||价跌量缩||月线长下影线
002745.SZ,木林森,14.35,13.74,14.35,13.7,15042910.0,-3.85,14.57,14.81,15.17,15.12,14.25,-0.41,16.33,15.17,14.01,15.34,24.26,-2.5,7143024600.0,电子-光学光电子-LED,芯片概念;深股通;节能照明;MSCI预期,1526,放量||阴线||价跌量升
300589.SZ,江龙船艇,14.32,13.82,14.47,13.6,6176614.0,-4.36,14.83,14.90,15.02,14.66,13.41,-0.41,16.24,15.02,13.81,25.42,35.65,4.96,829583200.0,国防军工-国防军工-船舶制造,军民融合;军工;游艇;一带一路;台风影响股,830,缩量||回调缩量||阴线
300377.SZ,赢时胜,14.31,14.26,14.53,14.01,13762393.0,-0.56,14.49,14.48,14.70,14.73,13.69,-0.2,15.83,14.70,13.57,34.02,33.9,34.27,7547063300.0,信息服务-计算机应用-软件开发及服务,国产替代;票交所;金融科技;深股通;区块链储备;区块链;互联网金融;人工智能,1912,缩量||价跌量缩||回调缩量
002820.SZ,桂发祥,14.3,13.89,14.39,13.86,2163249.0,-3.88,14.15,14.14,14.50,14.42,13.75,-0.18,15.54,14.50,13.46,40.86,38.35,45.87,1723281600.0,食品饮料-食品加工制造-食品综合,老字号;电子商务;参股新三板;休闲零食;股权转让;天津国资改革;地方国资改革,886,缩量||价跌量缩||回调缩量
600233.SH,圆通速递,14.3,13.99,14.54,13.96,8709511.0,-4.05,14.16,13.95,13.79,13.58,13.13,0.03,14.76,13.79,12.82,57.28,54.18,63.48,10959316600.0,交通运输-物流-物流Ⅲ,双十一;智能物流;沪股通;白马股;快递;物流骨干网;跨境电商;阿里巴巴概念;机构重仓,6893,放量||价跌量缩||阴线
600373.SH,中文传媒,14.3,14.05,14.44,13.96,12940780.0,-1.95,14.68,14.89,15.20,15.50,14.66,-0.35,16.15,15.20,14.24,14.81,21.95,0.55,19360057000.0,信息服务-传媒-其他传媒,MSCI概念;新媒体;移动互联网;有声读物;鄱阳湖经济区;融资融券;沪股通;广播电视;平面媒体;转融券标的;虚拟现实;文化传媒;VR平台;参股新三板;地方国资改革;互联网+;手机游戏;养老金持股;机构重仓,6259,放量||价跌量缩||阴线
600847.SH,万里股份,14.3,13.76,14.4,13.65,810900.0,-4.51,14.53,14.58,14.97,14.44,13.27,-0.39,16.12,14.97,13.81,26.61,33.21,13.39,2109234600.0,机械设备-电气设备-电源设备,新能源;股权转让;壳资源,9161,缩量||回调缩量||阴线
603701.SH,德宏股份,14.3,14.32,14.45,14.23,1310788.0,-0.21,14.52,14.43,14.16,13.92,12.93,-0.11,15.35,14.16,12.98,49.11,49.69,47.95,2033210900.0,交运设备-汽车零部件-汽车零部件Ⅲ,节能环保;农机;乡村振兴;汽车电子;参股新三板;新能源汽车;稀土永磁,1106,缩量||阳线||价跌量缩
603035.SH,常熟汽饰,14.29,14.05,14.29,13.98,1929242.0,-1.4,14.33,14.35,14.19,14.04,13.44,-0.12,14.96,14.19,13.42,31.81,40.18,15.06,2419612700.0,交运设备-汽车零部件-汽车零部件Ⅲ,蔚来汽车概念;年报预增,838,缩量||价跌量缩||回调缩量
600557.SH,康缘药业,14.28,13.94,14.36,13.91,2620348.0,-2.45,14.28,14.34,14.00,13.80,12.71,-0.15,14.99,14.00,13.01,35.56,44.1,18.49,8343525400.0,医药生物-中药-中药Ⅲ,炭疽;独家医药品种;医药电商;登革热;融资融券;沪股通;转融券标的;中医药;医保目录;医疗改革;互联网+;禽流感;科创板IPO,6061,缩量||回调缩量||阴线
600706.SH,曲江文旅,14.28,13.48,14.28,13.42,4826147.0,-6.58,13.95,14.01,13.91,13.48,12.26,-0.24,14.73,13.91,13.09,41.1,45.86,31.57,2398208900.0,餐饮旅游-景点及旅游-旅游综合Ⅲ,西咸新区;陕西自贸区;婚庆;西安自贸区;一带一路;地方国资改革,8377,缩量||价跌量缩||回调缩量
300166.SZ,东方国信,14.26,14.27,14.52,14.18,10920616.0,-0.35,14.48,14.65,14.83,15.18,14.30,-0.22,15.59,14.83,14.06,23.71,30.22,10.68,11568269800.0,信息服务-计算机应用-软件开发及服务,养老概念;移动金融;移动转售;大数据反恐;深股通;工业4.0;数据存储;区块链;国产软件;大数据;工业互联网;沪伦通预期;数字孪生;边缘计算,3010,缩量||阳线||价跌量缩
002900.SZ,哈三联,14.25,14.07,14.36,14.03,2290700.0,-1.26,14.57,14.89,14.90,14.59,13.54,-0.37,15.79,14.90,14.02,10.9,21.54,-10.39,2038145700.0,医药生物-化学制药-化学制剂,仿制药,578,缩量||价跌量缩||回调缩量
300229.SZ,拓尔思,14.25,13.65,14.38,13.65,12944763.0,-4.21,13.98,13.16,12.59,12.43,11.11,0.29,14.56,12.59,10.62,75.13,74.84,75.7,6353902700.0,信息服务-计算机应用-软件开发及服务,反恐;移动互联网;大数据反恐;网络安全;搜索引擎;SNS概念;腾讯概念;人工智能;大数据;依法治国概念;智慧党建;超级计算机;电子信息;虚拟机器人;云计算;知识产权保护;互联网金融;融媒体,2869,强中选强||缩量||价跌量缩
601811.SH,新华文轩,14.25,13.91,14.36,13.82,4044013.0,-2.18,14.00,13.94,14.20,14.52,13.36,-0.18,14.90,14.20,13.50,54.09,44.61,73.03,2769402800.0,信息服务-传媒-平面媒体,沪股通;平面媒体;文化传媒;电子商务;地方国资改革;四川国资改革;独角兽概念;科创板IPO,988,缩量||价跌量缩||月线长下影线
603356.SH,华菱精工,14.24,13.71,14.24,13.67,1960800.0,-3.72,14.39,14.51,14.42,14.58,14.14,-0.17,15.28,14.42,13.57,39.17,55.57,6.35,1237190400.0,机械设备-专用设备-楼宇设备,电梯概念,454,缩量||价跌量缩||回调缩量
600061.SH,国投资本,14.22,14.37,14.74,14.01,24826403.0,0.14,14.45,14.73,14.53,14.28,12.76,-0.3,15.90,14.53,13.16,17.87,27.41,-1.21,59977965000.0,金融服务-证券-证券Ⅲ,融资融券;沪股通;转融券标的;期货概念;金控平台;雄安金融;雄安新区;央企国资改革;MSCI概念;机构重仓,8009,价升量涨||缩量||阳线
300123.SZ,亚光科技,14.2,13.42,14.33,13.37,12798003.0,-7.13,13.95,13.53,13.32,13.26,12.25,0.04,14.55,13.32,12.08,60.88,60.94,60.76,4122199300.0,国防军工-国防军工-地面兵装,军民融合;海洋经济;高端装备;元器件;芯片概念;军工;游艇;光通信设备;集成电路概念;5G;年报预增,3129,放量||价跌量缩||阴线
000504.SZ,南华生物,14.18,14.83,15.58,14.17,7902220.0,4.73,14.44,15.10,15.72,15.49,14.27,-0.58,17.45,15.72,14.00,16.41,14.42,20.38,4607283600.0,公用事业-环保工程-环保工程及服务,生物医药;干细胞;节能环保;合同能源管理;湖南国资改革;地方国资改革;股权转让;细胞免疫治疗,9632,价升量涨||放量||阳线
002939.SZ,长城证券,14.18,14.39,14.68,14.02,24379760.0,1.48,14.29,14.35,14.64,14.70,13.45,-0.24,15.67,14.64,13.62,34.84,28.26,47.99,4465800300.0,金融服务-证券-证券Ⅲ,新股与次新股;央企国资改革,179,价升量涨||缩量||阳线
600774.SH,汉商集团,14.18,13.55,14.28,13.54,2018694.0,-5.11,14.15,14.08,14.00,14.09,13.17,-0.13,14.75,14.00,13.25,46.01,54.83,28.38,3072567300.0,商业贸易-零售-百货零售,新零售;武汉自贸区;中部崛起;股权转让,8201,放量||阴线||价跌量升
002358.SZ,森源电气,14.17,13.81,14.2,13.81,16034200.0,-2.4,14.24,14.36,14.52,14.85,16.19,0.03,15.12,14.52,13.93,18.9,27.42,1.86,12572973100.0,机械设备-电气设备-输变电设备,充电桩;智能电网;配电网;轨道交通;仪电仪表;深股通;光伏概念;宝能系,3359,缩量||回调缩量||阴线
601997.SH,贵阳银行,14.17,14.1,14.37,14.06,24998370.0,-0.7,14.46,14.17,13.70,13.52,12.80,0.06,15.09,13.70,12.31,58.01,66.7,40.62,17469408000.0,金融服务-银行-银行Ⅲ,MSCI概念;融资融券;沪股通;转融券标的;优先股概念;证金持股,980,缩量||价跌量缩||回调缩量
603315.SH,福鞍股份,14.17,13.85,14.25,13.8,1277000.0,-2.05,14.10,14.15,14.51,14.91,13.84,-0.26,15.37,14.51,13.64,28.36,28.38,28.33,3046320000.0,机械设备-通用设备-机械基础件,工业4.0;特钢概念;节能环保,1460,缩量||价跌量缩||回调缩量
603920.SH,世运电路,14.17,13.87,14.26,13.85,3109909.0,-2.12,14.15,14.14,14.15,14.08,13.30,-0.16,14.89,14.15,13.41,35.86,40.73,26.11,1778272900.0,电子-半导体及元件-印制电路板,OLED;人民币贬值受益,727,缩量||价跌量缩||回调缩量
002456.SZ,欧菲光,14.16,13.78,14.17,13.74,76936905.0,-1.92,14.17,14.11,14.36,14.36,13.33,-0.23,15.46,14.36,13.26,32.52,35.39,26.79,36763282000.0,电子-光学光电子-光学元件,碳纳米管;苹果概念;车联网;三星;WIN升级;3D玻璃;智能终端;智慧城市;全息手机;云计算;互联网平台;增强现实;指纹技术;融资融券;全面屏;屏下指纹技术;深股通;转融券标的;VR设备;智能汽车;汽车电子;触摸屏;MSCI概念;虚拟现实;人脸识别;OLED;OLED显示模组;互联网+;北汽新能源;虹膜识别;消费电子;华为概念;年报预增;柔性屏;小米概念;超清视频;台湾概念股,3185,缩量||价跌量缩||回调缩量
300069.SZ,金利华电,14.16,13.6,14.2,13.32,3437387.0,-5.29,14.09,13.72,13.21,13.14,12.50,0.13,14.69,13.21,11.73,46.03,57.05,24.0,1256606980.0,机械设备-电气设备-其他电力设备,智能电网;特高压;文化传媒;影视娱乐;燃料电池,3289,放量||价跌量缩||旗形
600062.SH,华润双鹤,14.16,13.97,14.27,13.96,9007130.0,-1.34,14.29,14.46,14.28,14.14,13.26,-0.21,15.16,14.28,13.39,16.59,31.89,-14.02,11500693100.0,医药生物-化学制药-化学制剂,炭疽;医疗改革;生物医药;疟疾;埃博拉概念;青蒿素;融资融券;沪股通;转融券标的;仿制药;流感;MSCI预期;机构重仓,8006,缩量||价跌量缩||回调缩量
600875.SH,东方电气,14.15,13.09,14.15,12.98,114113939.0,-8.21,14.26,13.83,12.24,11.70,10.63,0.22,15.83,12.24,8.66,58.97,71.06,34.79,26139426000.0,机械设备-电气设备-电源设备,央企控股;工业4.0;低碳;分布式燃气发电;成渝特区;新能源;节能电机;碳税;新能源汽车;融资融券;潮汐发电;沪股通;转融券标的;核电;风电;MSCI概念;燃料电池;年报预增;一带一路;证金持股,8596,放量||价跌量缩||月线长下影线
