股票代码,股票简称,开盘价,收盘价,最高价,最低价,成交量(股),涨跌幅(%),5日均线,10日均线,20日均线,30日均线,60日均线,MACD,BOLL上轨,BOLL中轨,BOLL下轨,kdj(k值),kdj(d值),kdj(j值),a股流通市值,所属行业,所属概念,上市天数,技术形态
600690.SH,青岛海尔,18.3,17.68,18.32,17.53,44738479.0,-3.7,17.86,17.77,17.58,17.23,16.68,-0.06,18.89,17.58,16.26,47.55,44.09,54.48,107802080000.0,家用电器-白色家电-冰箱,厄尔尼诺概念;高温概念;净水器;太阳能热水器;央视财经50;节能环保;智能终端;青岛自贸区;数字电视;疫苗存储;超级品牌;环渤海;马云概念;阿里巴巴概念;空气净化;MSCI概念;大消费;融资融券;沪股通;服务机器人;转融券标的;机器人概念;工业4.0;智能家居;人民币贬值受益;物联网;电子商务;家用电器;工业互联网;无线充电,9285,缩量||价跌量缩||回调缩量
603733.SH,仙鹤股份,18.3,17.76,18.35,17.75,3653000.0,-2.9,18.37,18.56,19.27,18.62,17.36,-0.55,21.15,19.27,17.40,12.67,19.07,-0.12,1101120000.0,轻工制造-造纸-造纸Ⅲ,双胶纸;纸浆;沪股通;科创板IPO;科创板预期,367,缩量||回调缩量||阴线
300541.SZ,先进数通,18.29,17.55,18.32,17.55,2395008.0,-4.05,18.16,18.37,18.31,17.95,16.41,-0.4,20.07,18.31,16.55,22.06,29.44,7.29,1327915470.0,信息服务-计算机应用-软件开发及服务,区块链储备;区块链应用;无人银行;金融科技;大数据;区块链;短视频;独角兽概念;国产软件,951,缩量||回调缩量||阴线
603926.SH,铁流股份,18.29,18.0,18.29,17.81,1049782.0,0.33,18.07,18.50,17.95,17.76,16.42,-0.27,19.80,17.95,16.10,20.0,30.06,-0.14,1171665400.0,交运设备-汽车零部件-汽车零部件Ⅲ,--,712,价升量涨||缩量||旗形
603656.SH,泰禾光电,18.28,18.21,18.39,18.14,895772.0,-0.38,18.93,18.88,18.39,18.54,17.28,-0.13,19.78,18.39,17.00,38.07,57.14,-0.08,1153259840.0,机械设备-专用设备-其它专用机械,工业机器人;工业4.0;机器人概念,762,缩量||价跌量缩||回调缩量
000935.SZ,四川双马,18.24,17.66,18.26,17.66,10218658.0,-3.18,18.26,18.42,18.72,19.01,17.49,-0.38,19.68,18.72,17.75,18.61,25.47,4.89,13482356000.0,建筑材料-建筑材料-水泥制造,西部开发;国际板;深股通;水泥;创投;年报预增,7181,缩量||回调缩量||阴线
300383.SZ,光环新网,18.24,18.13,18.65,17.92,19327737.0,0.22,18.34,18.27,18.44,18.58,17.31,-0.25,19.63,18.44,17.24,51.3,47.63,58.64,24788765000.0,信息设备-通信设备-通信配套服务,工业互联网;云服务;互联网平台;深股通;云计算;大数据;区块链应用;区块链;网络切片;养老金持股,1909,价升量缩||缩量||月线长下影线
300712.SZ,永福股份,18.24,17.84,18.41,17.48,2970784.0,-1.71,17.48,17.28,17.22,17.01,16.03,0.04,17.93,17.22,16.50,65.01,53.56,87.91,1077251170.0,建筑材料-建筑装饰-基础建设,--,538,放量||价跌量缩||阴线
603968.SH,醋化股份,18.19,18.22,18.74,17.96,3818341.0,-0.49,17.75,17.46,16.64,16.19,15.09,0.21,18.84,16.64,14.44,71.52,64.42,85.71,3725625600.0,化工-化学制品-其他化学制品,醋酸,1435,缩量||阳线||价跌量缩
002737.SZ,葵花药业,18.18,18.2,18.36,18.1,10939525.0,0.11,18.05,18.07,18.54,18.32,17.03,-0.3,19.77,18.54,17.31,36.34,35.62,37.76,9405373200.0,医药生物-中药-中药Ⅲ,儿童医药医疗;深股通;医保目录;维生素;中医药;保健品;流感,1574,价升量涨||缩量||阳线
002827.SZ,高争民爆,18.18,17.54,18.2,17.42,3148600.0,-3.52,17.89,17.83,17.70,17.29,16.10,-0.18,18.62,17.70,16.79,54.95,56.22,52.4,1107589610.0,化工-化学制品-民爆用品,西藏国资改革;地方国资改革;高送转,864,缩量||价跌量缩||回调缩量
603685.SH,晨丰科技,18.18,18.19,18.3,17.83,1631858.0,-0.06,18.18,17.91,17.63,17.30,16.10,0.01,18.43,17.63,16.84,75.53,74.04,78.52,803998000.0,电子-光学光电子-LED,节能照明;白马股;长三角一体化,511,缩量||阳线||回调缩量
002825.SZ,纳尔股份,18.16,18.62,19.06,18.14,4125331.0,2.93,18.27,18.44,17.89,17.57,16.32,-0.16,20.29,17.89,15.48,26.58,29.06,21.62,756715660.0,化工-化工合成材料-其他塑料制品,创投;年报预增;煤化工,874,价升量涨||放量||阳线
300491.SZ,通合科技,18.16,17.73,18.33,17.6,1566144.0,-2.42,18.14,18.05,18.31,18.53,17.54,-0.18,19.24,18.31,17.38,38.28,36.55,41.76,2101532000.0,机械设备-电气设备-电源设备,汽车电子;雄安交通;智能电网;电动汽车;军工;新能源汽车;充电桩;雄安新区,1208,缩量||价跌量缩||回调缩量
600083.SH,博信股份,18.13,18.0,18.19,17.92,2562700.0,-0.72,18.16,18.15,18.54,18.38,17.83,-0.19,19.44,18.54,17.65,31.21,31.3,31.04,4103879900.0,建筑材料-建筑装饰-基础建设,股权转让;人工智能;智能手表;智能音箱;年报预增;柔性屏,7990,缩量||价跌量缩||回调缩量
603963.SH,大理药业,18.11,17.74,18.55,17.64,3619790.0,-3.32,17.65,17.87,17.72,16.90,14.77,-0.35,19.43,17.72,16.01,34.78,35.13,34.1,1354892500.0,医药生物-中药-中药Ⅲ,中医药,577,缩量||价跌量缩||旗形
300130.SZ,新国都,18.1,18.67,19.2,17.77,16967360.0,3.67,17.71,17.22,17.39,17.22,15.44,0.05,18.56,17.39,16.22,70.72,54.97,102.21,5413924100.0,信息设备-计算机设备-计算机设备Ⅲ,移动金融;银联;NFC;指纹技术;电子信息;互联网银行;SDR概念;微信概念;移动pos机;数字货币;区块链应用;物联网应用层;物联网;征信;移动互联网;微信小程序;大数据;区块链;移动支付;网络安全;腾讯概念;年报预增,3107,价升量涨||放量||阳线
603365.SH,水星家纺,18.09,17.68,18.18,17.68,3250400.0,-2.27,18.15,18.27,18.75,18.13,16.95,-0.43,20.05,18.75,17.44,13.48,19.9,0.64,1566165100.0,纺织服装-服装家纺-家纺,工业大麻,518,缩量||回调缩量||阴线
603599.SH,广信股份,18.08,17.86,18.46,17.8,2762330.0,0.45,18.01,18.28,17.48,16.90,15.29,-0.27,20.17,17.48,14.79,19.95,29.12,1.62,8299169400.0,化工-化学制品-农药,生物农药;沪股通;草甘膦;白马股,1440,价升量缩||缩量||阴线
603331.SH,百达精工,18.07,17.9,18.24,17.88,1292200.0,-0.94,17.84,17.72,17.53,17.42,16.45,-0.03,18.26,17.53,16.79,71.72,61.75,91.68,569458070.0,机械设备-通用设备-其它通用机械,--,656,缩量||回调缩量||阴线
603380.SH,易德龙,18.07,18.0,18.4,18.0,1471427.0,-0.39,17.96,17.80,17.84,17.69,16.69,-0.08,18.54,17.84,17.15,59.53,52.32,73.95,862106400.0,电子-电子制造-电子零部件制造,汽车电子;独角兽概念,669,缩量||价跌量缩||回调缩量
603336.SH,宏辉果蔬,18.06,18.23,18.3,17.87,4442510.0,1.0,18.24,18.46,18.66,18.42,17.54,-0.32,20.15,18.66,17.16,27.74,30.68,21.87,1252042910.0,农林牧渔-农产品加工-果蔬加工,贸易战受益股;苹果期货,879,价升量涨||缩量||阳线
603198.SH,迎驾贡酒,18.05,17.92,18.51,17.88,3028049.0,-0.83,18.02,18.17,18.08,17.76,16.57,-0.26,19.07,18.08,17.10,27.68,32.34,18.36,14336000000.0,食品饮料-饮料制造-白酒,沪股通;老字号;白酒概念;养老金持股;中科系,1425,缩量||价跌量缩||回调缩量
300134.SZ,大富科技,18.04,17.18,18.65,16.91,54778739.0,-2.0,16.44,15.64,15.53,15.76,14.07,0.3,17.20,15.53,13.85,72.55,62.61,92.41,12239315600.0,信息设备-通信设备-通信传输设备,电子信息;基站射频;虚拟现实;小米概念;OLED材料;国资驰援;5G;特斯拉;石墨烯;OLED;无人驾驶;华为概念;柔性屏,3100,放量||强中选强||月线长下影线
002750.SZ,龙津药业,18.03,17.1,18.25,16.81,20169191.0,-5.32,18.54,19.14,18.51,18.32,12.73,-0.95,21.30,18.51,15.72,24.34,37.53,-2.04,6793630400.0,医药生物-中药-中药Ⅲ,中医药;工业大麻;机构重仓,1490,缩量||价跌量缩||月线长下影线
603339.SH,四方科技,18.03,18.11,18.33,18.03,1816100.0,0.0,18.05,18.05,18.34,18.39,17.48,-0.16,19.11,18.34,17.57,50.38,41.09,68.96,1052206850.0,机械设备-通用设备-制冷空调设备,沪股通;冷链物流,1068,缩量||阳线||月线长下影线
300384.SZ,三联虹普,18.02,17.6,18.14,17.47,4360447.0,-1.79,17.93,18.14,17.16,17.01,15.69,-0.07,19.45,17.16,14.86,35.85,48.38,10.8,3200920100.0,化工-化工合成材料-其他纤维,高端装备;大数据;互联网+;送转填权;互联网金融;锦纶;创投,1725,缩量||回调缩量||阴线
300654.SZ,世纪天鸿,18.02,17.54,18.08,17.49,5085100.0,-2.18,17.94,18.33,19.50,21.86,20.15,-0.46,23.79,19.50,15.20,15.98,21.24,5.45,1090681050.0,信息服务-传媒-平面媒体,文化传媒;K12教育;平面媒体;在线教育,573,缩量||价跌量缩||回调缩量
603603.SH,博天环境,18.0,17.72,18.06,17.65,2033346.0,-1.06,17.96,18.06,18.19,18.81,18.84,-0.07,18.95,18.19,17.44,35.38,38.53,29.07,4161187900.0,公用事业-环保工程-环保工程及服务,美丽中国;沪股通;土壤修复;污水处理;PPP概念;雄安环保;雄安新区;机构重仓,794,缩量||价跌量缩||回调缩量
002877.SZ,智能自控,17.99,17.15,17.99,17.12,8470697.0,2.57,16.76,16.76,16.67,16.77,15.97,-0.07,17.88,16.67,15.47,39.49,34.93,48.59,890976800.0,机械设备-通用设备-机械基础件,高送转,686,价升量涨||放量||阴线
600785.SH,新华百货,17.99,17.8,17.99,17.71,546520.0,-1.06,17.98,18.07,17.90,17.94,17.50,-0.07,18.52,17.90,17.28,42.76,52.95,22.38,4016236800.0,商业贸易-零售-百货零售,收入改革;乳业;新零售;大消费;商超百货;机构重仓,8139,缩量||价跌量缩||回调缩量
600081.SH,东风科技,17.98,16.75,17.98,16.35,38412070.0,-7.71,17.56,15.12,12.53,11.46,9.91,1.26,19.25,12.53,5.81,80.0,85.78,68.43,5252130000.0,交运设备-汽车零部件-汽车零部件Ⅲ,纳米;汽车电子;电机电控;新能源汽车;华为概念;华为汽车,7963,放量||价跌量缩||阴线
603367.SH,辰欣药业,17.98,18.26,18.55,17.97,6479532.0,1.56,18.06,18.21,18.18,18.27,16.95,-0.22,18.93,18.18,17.43,39.93,39.08,41.64,5253033100.0,医药生物-医疗器械服务-医疗器械Ⅲ,抗肿瘤;生物医药;沪股通,570,价升量涨||放量||阳线
603970.SH,中农立华,17.96,18.08,18.42,17.81,2388460.0,0.72,17.98,17.94,17.69,17.55,16.72,-0.08,18.85,17.69,16.54,38.71,33.84,48.44,1439169400.0,化工-化学制品-农药,乡村振兴;民用无人机;贸易战受益股;无人机;供销社;一带一路;生物农药,522,价升量涨||缩量||阳线
002623.SZ,亚玛顿,17.92,17.87,18.26,17.81,1159600.0,-0.61,17.87,17.87,18.10,18.10,17.52,-0.14,18.74,18.10,17.45,51.56,42.52,69.66,2851580700.0,建筑材料-建筑材料-玻璃制造,新能源;光伏玻璃;太阳能;光伏概念;玻璃,2748,缩量||月线长下影线||回调缩量
002858.SZ,力盛赛车,17.9,17.35,18.08,17.32,1864489.0,-3.56,17.76,17.97,17.83,17.67,16.42,-0.3,19.35,17.83,16.31,26.79,33.29,13.77,1069714250.0,信息服务-传媒-其他传媒,体育产业,759,缩量||回调缩量||阴线
300631.SZ,久吾高科,17.89,17.95,18.39,17.72,1847504.0,0.56,17.83,18.00,17.99,17.92,16.89,-0.21,18.88,17.99,17.10,43.19,41.93,45.7,1244006800.0,公用事业-环保工程-环保工程及服务,盐湖提锂;锂电原料;燃料乙醇;锂电池,760,价升量涨||缩量||阳线
300586.SZ,美联新材,17.87,17.6,17.91,17.01,5734824.0,1.38,17.45,17.40,16.56,16.16,14.62,0.02,18.59,16.56,14.52,47.02,49.08,42.9,1077340000.0,化工-化工合成材料-其他塑料制品,锂电池;锂电隔膜;新材料概念,838,价升量缩||缩量||旗形
603113.SH,金能科技,17.85,17.99,18.6,17.56,25963614.0,1.58,17.50,16.79,15.71,15.12,13.86,0.37,18.73,15.71,12.70,75.05,71.64,81.87,5970255900.0,采掘-煤炭开采加工-焦炭加工,焦炭;煤化工;沪股通;聚丙烯;粗苯;白炭黑;炭黑;年报预增;甲醇;氢能源,711,放量||价升量缩||阳线
002362.SZ,汉王科技,17.84,17.72,18.28,17.6,3813859.0,-0.51,17.94,17.94,17.88,18.19,16.70,-0.2,18.79,17.88,16.98,31.13,38.35,16.7,3152349000.0,信息服务-计算机应用-软件开发及服务,虹膜识别;指纹技术;电子纸;人脑工程;基因测序;反恐;空气净化;电子书;互联网银行;电子信息;眼动技术;依法治国概念;触摸屏;PM2.5;人工智能;人机交互;图像识别;人脸识别;机器视觉;中科院系,3337,缩量||回调缩量||阴线
300036.SZ,超图软件,17.8,17.63,17.99,17.5,7902735.0,-1.89,17.95,18.03,18.20,18.37,17.15,-0.28,19.66,18.20,16.74,27.74,26.76,29.72,5898775100.0,信息服务-计算机应用-软件开发及服务,国产软件;卫星导航;地下管网;智能交通;遥感技术;物流骨干网;云服务;无人驾驶;深股通;地理信息;智慧城市;数字中国;中科院系;边缘计算,3405,缩量||回调缩量||阴线
601606.SH,长城军工,17.8,17.16,17.85,17.05,14153973.0,-3.11,17.43,17.32,17.34,17.25,15.90,-0.16,18.53,17.34,16.16,49.82,45.12,59.22,2539680000.0,国防军工-国防军工-地面兵装,新股与次新股;军工;地方国资改革;安徽国资改革,259,缩量||价跌量缩||回调缩量
603518.SH,维格娜丝,17.8,17.42,17.83,17.34,1348050.0,-2.03,17.67,17.79,17.63,17.26,16.12,-0.24,18.62,17.63,16.64,34.06,41.13,19.91,3091280000.0,纺织服装-服装家纺-女装,她经济,1601,缩量||回调缩量||阴线
002898.SZ,赛隆药业,17.79,16.78,17.79,16.69,1805561.0,0.3,16.68,16.79,16.92,16.83,15.98,-0.2,17.96,16.92,15.88,33.21,31.18,37.28,1004094680.0,医药生物-化学制药-化学制剂,横琴新区,587,价升量涨||缩量||阴线
300373.SZ,扬杰科技,17.79,17.87,18.09,17.69,6347128.0,0.45,17.79,17.78,18.37,19.02,18.46,-0.18,19.94,18.37,16.80,41.09,31.23,60.8,4166714200.0,电子-半导体及元件-分立器件,深股通;太阳能;IGBT;芯片概念;国产替代;白马股;集成电路概念,1915,价升量涨||缩量||阳线
300406.SZ,九强生物,17.78,18.15,18.73,17.58,7517476.0,2.14,17.43,17.28,16.86,16.11,13.89,-0.15,18.85,16.86,14.86,67.67,60.01,82.99,5988441800.0,医药生物-医疗器械服务-医疗器械Ⅲ,生物医药;深股通;医疗器械概念,1635,价升量涨||放量||阳线
603386.SH,广东骏亚,17.78,17.63,17.95,17.62,2547154.0,-0.62,17.69,17.64,17.94,17.97,17.11,-0.2,19.36,17.94,16.53,35.9,33.16,41.39,999180250.0,电子-半导体及元件-印制电路板,小米概念,587,缩量||月线长下影线||回调缩量
002409.SZ,雅克科技,17.77,17.85,18.14,17.6,3346200.0,0.45,17.78,17.53,17.71,17.81,16.78,-0.09,18.92,17.71,16.49,55.12,48.15,69.06,3269137300.0,化工-化学制品-其他化学制品,溴素;参股360;建筑节能;芯片概念;芯片材料;深股通;人民币贬值受益;年报预增,3254,价升量涨||缩量||阳线
002674.SZ,兴业科技,17.77,18.19,19.09,17.28,5699782.0,4.24,16.85,16.05,15.34,14.29,12.16,0.31,17.67,15.34,13.01,81.56,77.6,89.47,4373295700.0,纺织服装-纺织制造-辅料,融资租赁;村镇银行;PPP概念;民营金融;年报预增;郭台铭概念,2541,价升量涨||放量||阳线
300065.SZ,海兰信,17.77,17.02,17.95,16.8,8892575.0,-4.49,17.86,17.59,17.34,16.41,14.60,-0.27,19.10,17.34,15.57,45.27,55.85,24.1,5108814200.0,信息设备-计算机设备-计算机设备Ⅲ,海洋经济;电子信息;一带一路;融资融券;转融券标的;雷达;海工装备;兜底增持;国产航母;军工,3314,缩量||价跌量缩||回调缩量
603980.SH,吉华集团,17.75,17.48,17.88,17.41,7516466.0,0.29,17.85,18.32,17.76,16.62,14.86,-0.5,20.55,17.76,14.97,17.13,29.11,-6.82,4293666400.0,化工-化学制品-纺织化学用品,分散染料;年报预增,676,价升量缩||缩量||阴线
603788.SH,宁波高发,17.74,17.26,17.8,17.25,2943501.0,-2.71,17.49,17.43,17.06,17.05,16.16,-0.01,18.30,17.06,15.82,54.04,56.68,48.74,3971425900.0,交运设备-汽车零部件-汽车零部件Ⅲ,汽车电子;股权转让;白马股,1553,缩量||价跌量缩||回调缩量
300566.SZ,激智科技,17.73,17.92,18.29,17.61,3669560.0,1.07,17.80,17.60,17.82,17.29,15.86,-0.15,18.89,17.82,16.74,61.81,53.34,78.74,1694932100.0,电子-光学光电子-光学元件,节能照明;小米概念;OLED材料;OLED;华为概念;超清视频,888,价升量涨||缩量||阳线
601138.SH,工业富联,17.72,17.08,17.73,17.02,113487539.0,-4.53,17.75,16.78,15.95,15.75,14.69,0.4,18.66,15.95,13.25,62.25,67.01,52.73,19093556000.0,电子-电子制造-电子系统组装,大数据;工业机器人;物联网;富士康概念;独角兽概念;新股与次新股;机器人概念;融资融券;转融券标的;工业互联网;苹果概念;沪股通;MSCI概念;台湾概念股;郭台铭概念,318,放量||价跌量缩||旗形
600072.SH,中船科技,17.71,16.63,17.79,16.61,37133710.0,-4.7,17.00,16.70,16.42,14.62,11.13,-0.52,19.26,16.42,13.58,47.74,44.42,54.39,9990950900.0,国防军工-国防军工-船舶制造,高端装备;LNG动力船;临港地区;航天军工;南海;船舶升级概念;海洋经济;沪股通;钢结构;中船系;国产航母;军工;海工装备;年报预增;机械装备;一带一路;PPP概念,7993,缩量||价跌量缩||月线长下影线
603110.SH,东方材料,17.7,16.44,18.35,16.36,10408083.0,-4.25,16.09,15.95,15.89,15.07,13.60,-0.14,18.02,15.89,13.76,50.12,42.27,65.81,892700880.0,化工-化学制品-涂料油漆油墨制造,石墨烯,556,放量||月线长下影线||旗形
603378.SH,亚士创能,17.7,17.47,17.9,17.08,3374567.0,-1.47,17.66,17.79,16.92,16.53,15.38,-0.1,19.47,16.92,14.37,35.26,43.78,18.2,1205080600.0,化工-化学制品-涂料油漆油墨制造,建筑涂料;建筑节能;长三角一体化,571,缩量||价跌量缩||旗形
300479.SZ,神思电子,17.69,17.4,17.82,17.07,3389700.0,-1.25,17.43,17.39,17.36,17.61,16.68,-0.07,18.23,17.36,16.49,35.34,35.79,34.43,2784000000.0,信息设备-计算机设备-计算机设备Ⅲ,智能终端;独角兽概念;服务机器人;人脸识别;移动支付;百度概念;人工智能;智能服务;互联网医疗;机器人概念;无人零售;网络安全;证金持股,1410,缩量||月线长下影线||回调缩量
600391.SH,航发科技,17.69,17.12,17.76,17.1,6991407.0,-2.45,17.46,17.42,17.40,17.38,15.15,-0.31,18.57,17.40,16.24,44.39,44.66,43.84,5651814800.0,国防军工-国防军工-航空装备,成渝特区;南海;高端装备;融资融券;航天军工;沪股通;大国重器标的;航空发动机;转融券标的;贸易战影响股;军工;国产航母;大飞机;中航系,6340,缩量||价跌量缩||回调缩量
603286.SH,日盈电子,17.69,16.89,17.69,16.85,2550790.0,-3.93,17.17,17.22,17.03,16.89,15.72,-0.15,17.90,17.03,16.17,56.39,58.02,53.13,772734390.0,交运设备-汽车零部件-汽车零部件Ⅲ,汽车电子,664,放量||阴线||价跌量升
000668.SZ,荣丰控股,17.68,17.71,18.1,17.6,2739472.0,-0.62,17.14,16.57,14.96,14.06,12.43,0.44,18.65,14.96,11.28,89.45,88.9,90.56,2597851400.0,房地产-房地产开发-房地产开发Ⅲ,紫光系,8168,放量||阳线||上升通道
603808.SH,歌力思,17.67,17.43,17.69,17.36,2078050.0,-0.85,17.76,18.10,18.00,17.86,17.13,-0.3,19.20,18.00,16.81,18.75,31.75,-7.26,5749337200.0,纺织服装-服装家纺-女装,她经济;电子商务,1461,缩量||价跌量缩||回调缩量
002946.SZ,新乳业,17.66,18.44,18.79,17.56,12364215.0,4.42,18.03,18.12,18.28,19.01,--,-0.21,19.54,18.28,17.02,32.75,28.12,42.02,1574242500.0,食品饮料-食品加工制造-乳品,新股与次新股;乳业,87,价升量涨||放量||阳线
300204.SZ,舒泰神,17.66,17.69,17.86,17.54,1729970.0,0.06,17.64,17.42,16.22,15.46,13.40,0.04,18.93,16.22,13.52,69.23,75.24,57.2,8255037300.0,医药生物-生物制品-生物制品Ⅲ,多肽药;生物医药;乙肝治疗;创新药,2929,价升量缩||缩量||阳线
300268.SZ,佳沃股份,17.64,17.2,17.68,17.16,1394601.0,-2.61,17.10,16.60,15.93,15.67,14.57,0.25,17.71,15.93,14.15,82.36,82.6,81.88,1692498600.0,农林牧渔-农产品加工-其他农产品加工,联想概念;参股新三板;区块链应用;淀粉;区块链;海底捞概念;央企国资改革;年报预增,2764,缩量||价跌量缩||上升通道
300389.SZ,艾比森,17.63,17.37,17.84,17.17,3132955.0,-1.42,17.57,17.51,17.36,17.50,16.94,-0.01,18.19,17.36,16.52,49.67,51.8,45.4,2851961100.0,电子-光学光电子-LED,节能照明;足球概念;创投;年报预增;超清视频,1725,缩量||回调缩量||阴线
